Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
569,-0.461337721794602,-0.19316897468124647,0.320989933641313,-0.3068674859755365,-0.084065327701334,0.3848144244045449,0.0952693574500876,-0.5,-0.40336222557617596,-0.19480217532296804,0.12851008578326453,0.14655981585665953,0.2547050847060365,-0.07795026244153985,-0.23119086601109165,0.06042854796705674,-0.028252097939986027,-0.5,0.8318091051182135,-0.3891076777272325,-0.2999549070058523,0.07547214533907276,0.05059233265666501,-0.5,-0.5,0.2645574382386804,0.9189688459691023,0.7353597994602632,-0.5,0.3157842726868797,-0.5,0.07283614395451783,-0.04789017705797055,0.24799973894369953,-0.3537446314812103,0.716387541490613,0.07589476072624461,0.19963359276175785,0.09802271168168283,0.2978142131960192,0.17425577433960815,0.29887978669035614,-0.5,-0.023872890490847398,0.5497082728006967,-0.15137600829048214,0.4165917629788657,0.1258161171928357,0.01888155885154242,-0.5,-0.17951045744025104,0.09610076105820466,-0.24965561698156052,0.4652018847563409,-0.1667901216423076,-0.38487991326616194,0.11178158655298998,-0.15064701020066715,0.3624178117238054,-0.5,-0.42873222559116286,-0.04393428166894828,-0.018622207841845217,0.024058463913725136,-0.5,0.6121264076058315,0.12586186393844623,-0.3253312280388479,0.10031995559594921,1.0,0.08116589234328384,-0.303883765789772,0.04110911322176847,0.49536506870287983,0.2144309478307403,-0.1343130650057872,0.19176871823833974,0.1102897618057421,0.23695775761625146,-0.2195545781500334,-0.04642314244562037,-0.2589523797322145,-0.2179315612901225,-0.22412098839994424,0.2472903643519349,-0.00305039229407103,0.09034316642432917,0.1713863746292948,-0.4160761963313602,0.03940647877553251,0.6262451637188992,0.2084228131702031,-0.1565563658806334,0.7700793333963721,0.1855377588981918,-0.3383876559252935,0.369149837934429,0.17563408994995588,-0.5,0.5889237421994217
570,0.03515273504157558,0.0797887194305576,0.4655125613794013,-0.19462434972545817,0.04197814220700087,-0.4338222613364911,-0.14195988676166227,-0.5,-0.04241240820306691,0.1282183430586579,0.1289184745423696,-0.37162759359002273,-0.19266412562986218,-0.5,0.08790368053541195,-0.34053983757180145,-0.22638033933923973,0.06841575418903047,0.3464557561204581,0.07955988030479448,0.8517025980191496,-0.3327434873202038,-0.5,-0.32108101024852165,0.22053537400832976,0.4991613269246871,0.5747854084627224,0.4080300171203056,0.4905457422372796,0.11874873416188274,-0.5,0.5369205252565662,1.0,0.01040108356874305,0.6163504178862678,0.05021189658650414,-0.09531006933498737,0.5132456696927946,-0.10964247002943966,-0.5,0.21320447987048693,-0.5,-0.5,-0.5,0.21339314863632963,0.15425932828688937,0.08948546046626649,-0.13538058976247555,-0.3375877438692222,0.1059403655104831,0.7098185824358574,-0.5,0.02106366087031984,-0.23821892316043172,0.5590279317550773,0.6808015440985251,-0.20944934441395247,-0.18905799381323726,0.7096974510858086,0.012113126146344114,0.4716065643970722,0.5334095016234577,-0.24619007612435806,0.202971859518505,0.30085370779424364,-0.09126681314767954,0.19555274402736156,0.4258897824181364,-0.12284594249169035,0.24806146837094123,-0.4246459884895276,0.3967624486549433,0.5198316974875034,0.29993926846488655,-0.5,-0.4073297086819972,-0.4193360522227652,0.17850608786983446,0.236837231842846,-0.1458609732683374,-0.051293587944317674,-0.43143443556205274,0.1032565404006138,0.37215314216183654,0.5253712320936906,0.5792424267851081,0.00848373618589353,-0.20370147833435878,0.2235709688119653,-0.17508737962976975,-0.5,0.5327256473742802,0.2183702519911281,-0.06869893898123808,-0.5,-0.2943394105418012,-0.26474490721037275,-0.35220354194427783,0.13048426590585754,0.23625121555194667
571,-0.2875183170998037,0.5406015487067789,0.22802766559461154,0.6365004814082582,0.11487024112034618,0.5863822025579504,0.4020085235527395,-0.5,-0.24882800783181308,0.23412633621482423,-0.5,0.010248904978274982,0.6044141506883899,0.12190152647196874,0.6188443652297141,-0.21776308280428325,-0.18130566862152242,-0.2656257182501997,-0.010960451622192441,0.5923910027310009,0.09471411240913806,-0.4672371239142004,-0.428876247278635,-0.0788247435876774,0.22407047516970077,0.22433360688363804,-0.024421992305955664,-0.12036927889617116,0.2820993796144377,0.08326499988820676,-0.5,-0.2950430738852827,-0.5,-0.25939854395991785,0.13720976290233333,-0.5,0.4555358141515061,-0.049507632536399664,0.8725369368324963,-0.06805260388398993,-0.11306987649476162,0.34794807759322144,-0.5,-0.49183283715888143,-0.5,-0.5,-0.5,0.39340116702301586,-0.0694171401948243,0.405852506965111,-0.09032226910928744,-0.07338929866232358,0.040328636826371604,0.21915046244281358,-0.5,0.21741603868286066,0.06437266762818235,0.4819373453907043,0.09162519799573267,0.03691905074111668,-0.04504679877936048,-0.023206172914235365,-0.5,-0.24006590579777293,0.10867327568661515,0.08656774389643823,0.35317060477935,-0.31428534170816663,0.017643696533370834,-0.11433107517854317,0.05666971600042548,-0.461655782934711,0.16582769211433213,0.510882832538143,-0.5,1.0,-0.2792999344740164,-0.003933061890245686,0.0667552190585341,-0.41275102670782426,0.18200755150233833,-0.5,-0.03174804589799946,-0.015371392099740729,0.15153324725479264,-0.4650380583063171,0.08303612940309402,-0.1698689686428047,-0.029916276286892363,-0.1671705503174052,-0.06032723401532553,0.3501455389561554,-0.5,-0.3597212767476591,-0.5,0.2899603200985854,-0.12350484974793735,-0.06543837240302552,0.12711157490716316,0.7069967370801981
572,0.06937668983946686,-0.4376806791282019,0.9661612355925767,-0.5,0.46149721950455624,-0.16312647762511684,0.19796160876430044,-0.5,0.3763628403769165,0.20646660816786555,-0.3482296470109514,0.16846373152138305,-0.4587042527807071,-0.5,0.1986086169500241,0.7988921914164959,0.26540240772848955,0.4296883849119115,0.7009073286436853,0.5696930465967609,-0.3060715580817973,0.04904402508587545,0.2835284471049063,-0.13439832369128535,0.2916983703718858,-0.47367234774154304,0.18202676061656073,0.46682916572729743,-0.1759079695242803,0.25697704129797533,-0.49051162476896865,-0.07243401151446774,0.15908536573085935,-0.5,0.4216693895084542,-0.11388389040393701,0.1130477155522458,0.512783666088587,-0.5,-0.5,-0.03708571957810099,0.4731687164883529,0.534685013990935,-0.02569273456220759,0.11665582211879212,-0.5,0.3835167803867446,-0.15196010994688883,0.4700524557841972,-0.16017548641324988,0.12660559047316816,0.02000606840342119,0.29204555009264743,-0.5,-0.5,0.37599925109703697,-0.5,-0.3767311390663456,0.0010868374928624939,0.07778002711220981,0.3046399969053162,0.294637617651822,0.8314374812121078,0.14764259179242403,0.2694545688810212,-0.5,-0.08919484731499239,-0.22598555427259942,0.048836442563533436,-0.1504562185409181,-0.14857645898116403,-0.036104918669842744,0.21663290117280543,-0.020869552075204977,-0.12573547415955066,0.5527918919138856,-0.5,-0.5,-0.41108180874007694,0.2084453235438524,-0.32136885822697064,-0.3465573072363337,-0.5,-0.3047178469603328,-0.5,-0.20209197362271972,-0.0015427297393781402,0.8193665011825085,-0.5,-0.5,0.5920807143965257,0.0335089548788807,-0.43076732703672616,-0.26436557653908366,0.0664951616931231,0.3134484790274466,0.051305823808802234,-0.2162763974681115,0.16481457277599487,-0.18586267909191326
573,0.1763718395809212,0.42799418006776646,-0.33521000306630017,0.24905668859312152,-0.5,0.49560187376307674,-0.18519283550701202,-0.28516773481912755,-0.5,0.19229600183568576,0.002121280546053769,-0.09613160672476435,-0.3486240494213407,-0.5,0.10016794692604687,-0.213847655540562,-0.18691697109830493,-0.4721068443738142,0.22212518046445945,-0.011342790381513848,0.062459609737494835,0.8130213954172901,0.033252673059266484,-0.09876687170318162,-0.093144358598529,-0.3345629377514651,-0.019130351244858994,-0.5,0.24295786150797719,0.9358364269724264,0.4336729169452777,-0.22511898926241602,0.4863297926447096,-0.49458790011443654,0.2317514952164358,0.7753003857714154,0.744156601151767,-0.05746550622923815,-0.5,0.047192771717468086,-0.3284846988689216,-0.17474874787566583,0.2917001584433751,0.10471561622581621,0.3806793438862901,-0.5,-0.1766130023221928,-0.20472271885668106,0.8025428568262922,-0.041807634669054725,0.3718399892695288,-0.0712472995346486,0.8483123241188409,0.18590448862204945,0.12376865643115242,0.5832070379311886,-0.48065470977102637,0.22561912090022937,0.774897297480094,0.08581432174927929,0.037348836022870584,-0.5,-0.5,-0.032318069548110825,-0.26737185562042143,-0.2800113487615186,0.8342535788746297,-0.09368235506813977,-0.5,-0.35708144094706734,-0.2209919290663456,0.27987389440388816,0.29426212302406907,-0.32312424506410153,1.0,-0.27226985931880965,-0.5,-0.5,0.19159213550166032,-0.10557304747066296,-0.5,-0.14435126098841422,0.03891107483481982,0.28720119769688895,-0.5,-0.07584037003389034,0.6926582145194944,0.02747050548078531,0.4944973421733623,0.08120686790140187,-0.07758312753717621,0.16618641710606352,-0.5,0.0517930050056589,0.59789529348128,0.4314717622089112,-0.03919402604716327,0.2091094582424613,-0.2975924575463215,0.6461894418028789
574,-0.5,0.07400608087201775,0.1773976915834354,-0.0064971822900909935,0.26075970609222804,-0.12299274762820336,-0.41003763690838485,0.13663557400870543,-0.5,0.6059361279913562,0.10150483219063011,0.7870053553848295,-0.4434213092204565,-0.5,-0.2553055818370257,-0.5,-0.1194382214145484,-0.1615936653934018,0.5877616421652638,0.24752543137850574,-0.5,0.2970788395110827,0.1470516912516726,-0.24945979277717983,0.281751434519817,0.0909707831189703,0.13932458655680038,0.024553123001439088,-0.11793884324948482,-0.48258044610526357,0.6494346116434229,-0.015329644711262249,-0.14440749747134077,0.5692551797012335,-0.03356456161399167,-0.04053162136499981,0.44411222624320995,-0.19720635259400449,-0.5,-0.38414727228753587,-0.5,0.16554819668131643,-0.47688645125755397,0.48592018392846886,0.14238430034008603,-0.4527112847018772,0.08272873726900613,-0.5,-0.003373294950878074,0.8891323525372106,0.6669837096483345,-0.009382687652082004,0.11843685633140655,0.5085527601933723,0.20678344289485173,-0.1485275066474122,-0.331103375712328,0.31522652790287586,-0.5,0.6453168366271481,0.04448143437472773,0.03749055572023695,0.2862932766870544,0.5051712792904428,0.6918768931882212,0.15494708607449817,0.18801265078539053,0.8609600398190193,-0.14043127821314957,0.5307805900279051,0.39441625436552497,0.39536084288644613,0.03419903105782975,-0.03366049257791477,-0.41669405788824143,-0.0108537287157941,0.17309561991800068,-0.5,-0.16810862107518976,-0.26675132212668323,0.601938333696015,-0.25753934033777104,-0.5,0.295327229421888,-0.5,-0.5,0.8102266035148201,-0.1678908355341692,-0.11904343844739913,0.3844359339632445,-0.12763788022865064,0.7137018388086895,-0.5,0.22968724083677083,-0.07354412244824529,-0.1382742924044689,-0.440179609926763,-0.24515218577514614,-0.36715516545516,-0.17750738860447196
575,-0.3453650916353279,0.5230492030997157,-0.3440983667500738,-0.18195750735525523,0.4554760858417792,0.13819092887299186,-0.5,-0.35429901741007114,-0.5,-0.2105025031307493,0.1158101610525915,-0.07868062532327083,0.7203641881053822,0.1979987694589865,-0.11040770009354965,0.15151511052676697,-0.27022693401809733,-0.2664469324726739,0.6835207312101644,0.3631529159052008,-0.5,-0.32717877116892813,0.22479701213251904,-0.5,0.04934770066171027,0.619327879632731,0.40310939094068404,-0.24748206590778338,0.03523801070807111,0.022434288494093683,0.41794131518369276,0.172862942284703,-0.4942411927081816,0.17010116458930405,0.0633876162969008,0.28125899256600345,-0.5,-0.4523187287213695,-0.5,-0.15007731520081116,-0.2722121124084232,-0.005185114353789684,0.28668611125379384,-0.02473542109100161,0.5118138201044775,-0.30569849945260447,0.061796885111383565,-0.2576734227973139,0.25207413962451214,-0.42415940525064916,0.33883790962569305,0.7183619176978845,0.23572907284118175,-0.4728945387694265,0.5368513454692135,0.44411890267269727,0.44611821390369477,0.37282905061657856,-0.10005114513678119,0.03095002890592971,-0.02225291914482646,0.1323716875472023,-0.05848851405201702,-0.1820134348362083,0.14032393938693516,-0.43291452665273333,-0.5,-0.5,-0.5,-0.19512453365123228,-0.028292246944844543,0.5896531326816904,0.6511489807994445,-0.16278548840139284,-0.3298760730224526,-0.29548992063522905,-0.5,-0.39624328508909334,-0.03967156673386336,0.6816186976252928,0.13271651499980192,-0.048264054637777484,-0.5,0.678054129928134,-0.38206813263009876,0.14298246045412855,-0.5,0.01750467392222466,-0.4048101762982039,0.10346869723916588,-0.5,-0.13626757535095818,-0.25186075518352086,-0.5,-0.5,0.2087817240219726,0.4722403149458709,0.48921404377546157,0.02583240605467226,0.5210681317482495
576,-0.3061714289130992,-0.08402127265813601,-0.4774746887543319,-0.33222591535748053,0.572604375730522,-0.08654579920110729,0.6279411009894512,0.39486808826335157,-0.5,0.7979327136264823,-0.21566820100645173,0.027973621611882934,-0.2894675180376064,0.23041535282664355,-0.07686655129390606,-0.25607104489768395,0.3646220295923303,-0.5,0.21172717334598967,-0.2277087822423128,-0.3113822197611977,0.12352928979780618,0.7090949719761134,-0.2772637786149677,0.6858595291291167,-0.5,0.278259834567895,-0.04998177447417983,0.09242664362188864,-0.15334968864100437,0.2761000046059858,-0.11544095255311934,0.3116152726623659,-0.5,-0.03016672084900496,0.24904481760707306,0.06959753264375149,1.0,0.17147719377697984,-0.10245549641775804,0.5521365365732059,-0.5,0.3983345693974145,-0.5,-0.4300464165457619,0.1880011216475441,-0.2475965627586717,-0.3702669007884989,-0.15154956587594667,-0.5,0.024401052587935686,-0.03831128583566454,0.9644320819996193,0.11963127221434643,0.2426513358866067,-0.5,-0.5,0.3859785857672684,-0.06551645798517326,0.2901483845426193,-0.33645403529914214,0.47030706441300424,-0.19952740833172705,0.25546017257295195,-0.16811367380275477,-0.36710990034923396,-0.5,0.027409102145846218,-0.5,0.28516915002399484,0.29380669056099784,-0.40171676017104635,0.07111915082064289,-0.12221913494223707,-0.23830010547388325,0.13911464134968957,-0.5,-0.43245424557458256,0.7818282256868513,0.29748966693164536,-0.463358871309454,0.3665184373489833,-0.14927478311898992,-0.5,0.28184285352155547,0.18128971721413145,-0.20712430981093227,0.13486316117387193,0.052607825485862535,0.7996036201166838,-0.1894508616010345,0.6221642144001613,-0.3934335986032311,0.008477237278311312,-0.24721663893362775,0.041171055362946525,-0.5,-0.13744952416748216,-0.17282207509528869,0.5099711951005693
577,0.34361095109596,-0.1318125373898429,-0.032688059809170264,0.20254074207042577,0.5854904675361994,-0.26390378288472754,-0.0316786821016684,-0.0020628591855966177,-0.5,-0.16275178609515098,-0.48324320406808324,-0.11042339826209498,-0.035959632383876956,-0.07655772528859776,-0.22895417930601647,-0.5,0.1847983887857659,-0.19672195266117107,0.6079387261606094,-0.2920061419363627,-0.5,-0.30189938695475016,-0.19215876033090248,0.7255749473643182,-0.1834887035891537,-0.3384238816439661,-0.02904690474465524,0.1616254164617638,0.7027937831949108,0.1815144715838285,0.35221191035231747,-0.44826049672545565,-0.31066771556600803,-0.44702404959583253,1.0,-0.2622739423231386,0.38316186746669706,0.5209345865272303,-0.14725699832507186,0.7510172123432663,-0.5,-0.5,-0.5,0.11216527628072644,0.4623272193229051,0.49235857732763705,0.1275420163755157,0.17357250649402134,0.1573762797336822,-0.37930470003651257,-0.41224112542725444,0.5047948199078846,0.5818851397622744,-0.0276962962148801,0.48302989840964444,0.0005229793145166747,-0.1691989102384214,0.031362259944420816,-0.08010028555518142,-0.4040572134518812,0.049161150267233,0.14603868050322838,-0.062459540063843105,0.5268333824893514,0.8463575957153735,-0.23497401799989737,-0.20072587645817358,-0.5,0.3537869618685023,-0.30753115407658793,0.31191079490757473,0.7834746330208693,0.6326772999742334,0.009142899547197393,0.2901205863054994,-0.0648538500297188,0.07898257795351353,0.4570256439804426,-0.29514349395815187,-0.5,0.3308177033287748,-0.5,-0.13337236892964327,-0.3000135703874444,-0.5,-0.2549452145604752,-0.11906166073151692,0.6160274125876418,0.7266367930237633,-0.14574088458403647,0.330177117055426,0.3274906220385558,0.07650102130277259,0.3680630145251753,-0.21888194734335778,-0.4755124046581629,-0.4024567681970889,-0.18942508242118966,-0.42507040177172956,0.3457200508833378
578,0.002743826652165271,-0.022234793225096784,0.01823532453267096,-0.011336215325511937,0.430263135273637,0.8469969727846185,-0.5,-0.25707620317552116,-0.5,0.10511110437727438,-0.44505702671727965,0.481230600849718,0.07974596042034378,0.011229368942685556,0.544580645990246,-0.5,0.12597951203201901,-0.09111318251839466,0.6401626012142491,0.046041105531273725,0.4201873052265032,-0.2770263472085151,0.6901134422814786,0.15342088817866334,0.43046987014660204,0.16003441076027666,-0.004024407014655191,-0.024923857122719422,0.19856687241774287,0.2641107957499256,0.3563631343291981,-0.27210047779036933,-0.017791024627322027,-0.4933536490031451,-0.17534604070022677,-0.5,-0.43411967894011894,0.5361503371512962,-0.20126397215106906,-0.5,-0.2704875350146236,-0.5,0.3291945587969499,0.20347667413474965,-0.3412261807305462,-0.33079987592204135,-0.011072093178405287,-0.23174322410041326,-0.12030186781719493,0.05563152163670266,0.5754208561388592,0.5733971793641581,-0.4724761682430223,-0.37631795167661497,-0.0456576161839375,-0.5,0.2978566334030416,-0.5,-0.01737980636892729,-0.1327327831595595,-0.4960499071433928,-0.5,0.4208844662348519,0.012040197344329198,-0.028981313806559047,0.4525753858544312,0.9056713504182201,0.26802097986220375,-0.5,0.048210601172616115,-0.4193369377473374,0.4417366728543726,0.8175740943814501,-0.06433363734053822,0.13266881285856974,-0.48673762597837184,-0.29518229566616533,0.6171114123522906,0.14916211580309183,-0.5,-0.5,0.2521576673542846,-0.24102911783224626,-0.5,0.14902032446897567,-0.2510838219395109,0.01696514707790017,0.2622668004153624,0.030880189245641124,0.02406805197999419,-0.059672778292723876,-0.09944864098332402,-0.15545301319049915,-0.23849904643055353,0.716251955297346,-0.5,-0.5,-0.15496627493794105,0.3267791282685926,0.020308875457233918
579,-0.5,0.11508194626099105,0.362399388236532,-0.07535596311022164,0.029133931034380854,-0.13804361274115245,-0.2065076341947504,-0.33109593933681897,0.023092887908527544,-0.09316731335710438,0.38313733271632505,0.4275629247038554,0.027148894907243187,-0.5,0.3346860200044098,-0.2552490609301741,0.2545811929625032,0.10616809708064523,0.5439284608456292,-0.08736451891599908,0.0991424789915882,0.09344357308259157,-0.12798090891773248,0.31750391984221565,-0.17349257648408778,0.21354003441833405,0.32277384097713996,0.21543992798943234,-0.009271522674420406,0.5322234831025319,0.7479079900378086,-0.09032472393003953,-0.16020963186801465,-0.09213641045328382,0.4416057589684789,0.26849456285870643,0.38375303640735886,0.16115376929492795,0.09486409841165815,-0.5,0.5656781860899239,-0.2579870725683191,-0.1005783325558959,0.27911384822201835,-0.3212170293220634,1.0,-0.1998307011232527,-0.09734886170483145,0.6266333661358545,-0.46900938421971117,-0.2815835393204543,0.46288086436678944,-0.5,-0.20314490286287465,-0.04270918879976858,-0.38282794390908,0.36249850918796045,0.04206706383449944,0.7871332701083142,0.6786387855761847,0.3090344042649804,0.2972326672714652,-0.2088457058232391,0.2910095184228517,0.2903544327375866,0.11672541231640929,-0.1116293775506043,-0.1094549482776298,-0.5,-0.4301975465360269,0.32324784501832393,-0.4048930476358892,0.06504109257031422,-0.0899913323302072,-0.16245437309690855,0.03504174885299658,0.389459339813687,-0.2376699864622918,0.20643758869025522,-0.5,-0.5,-0.015663330938521673,-0.14470015894064076,0.35104350029471143,-0.148549670861206,-0.12257867953799641,0.3628310371932103,0.3703186412204989,0.107975979533407,0.11116213143201212,-0.24093984829730805,-0.22943154942228233,-0.4307219335763119,-0.14162763282701984,-0.29269236576446744,0.8041024962691923,-0.5,0.10846509783336392,-0.5,-0.3861597107337597
580,-0.5,0.3608703431245412,-0.16047923449570956,0.8421909442135015,0.3631374007301426,-0.31181532623224606,0.2784123861904289,0.20510245176200065,-0.0075590784877928585,-0.2362943794562153,-0.07542020137064247,0.19551199119530221,0.024251145936269713,-0.5,-0.12048443634068971,0.6913470867202959,0.17684421874637996,-0.012580566676302217,0.4726998363569866,0.5343124946710479,0.35372000342028925,0.49632766119229577,0.8313212720003471,-0.47155124726181297,-0.11851916310316948,0.1217141084727058,-0.5,-0.1503460812176276,-0.208782879741658,0.29663061459533624,-0.00884254582589012,0.47716183537303075,0.38328687965943403,-0.5,0.21189819502263046,-0.3060434135457256,-0.33737038983942735,0.22800044908674363,0.10620231329499666,-0.42758497642123094,-0.5,0.11944745830640777,-0.5,-0.07938805837305299,0.19280361869502555,0.5217835489911388,-0.5,0.020114542520987138,0.38126847161367183,0.5007956788890495,-0.047166283583018,0.5090957353245467,0.5388709694698866,0.36033992483767313,0.5304502754468381,-0.13221969015988122,0.09817542005324542,-0.13007393979732151,-0.2411748340015069,-0.08846516143264647,0.0473551879645724,0.11760420209224387,0.4231591558563761,-0.41200324615123013,0.2628941373973975,-0.3029829859112226,-0.5,0.009406360554384572,-0.2969591736450498,0.24636990881678444,-0.5,0.24832408831077357,0.27362693027863255,0.04634428046563811,0.61050882023298,-0.04651937948519156,-0.2305454383748449,-0.5,0.05545446918479573,-0.5,-0.49434709459948223,-0.17634876229048263,0.32067914800867525,-0.2717631179788272,0.34456656489548165,-0.5,0.1872389547684872,-0.5,0.2275033678065172,-0.1590465775992077,0.25047221769897,0.40471533055778347,0.2040916334121508,0.30842292848358316,-0.18555826216059487,-0.38825556818679274,0.4992885573579885,0.021085349872614453,-0.5,0.09703173557391573
581,0.1882557095463827,-0.07851696284760423,0.3313067231596821,-0.5,-0.24844148401513227,0.2962639439780604,-0.5,-0.09811436431558669,0.08014582813084639,-0.5,0.22481555693590702,-0.5,-0.440160038675258,0.3343346834109169,-0.2084780780348465,-0.5,-0.22173665675614138,-0.36168899797444104,0.2847328068850529,0.36252483327761276,-0.15469380801925706,0.35397257523245185,-0.13049962661329173,-0.5,-0.36281931332448725,-0.5,-0.24560151872093286,1.0,0.23276893419143804,-0.13159041581271655,0.2088148366146639,0.3436810741885677,0.0289940554008641,-0.5,-0.03509251054473025,-0.15206264018538776,-0.024351307949947387,-0.13480230801346824,-0.24095972194634024,-0.18657723223542436,0.26420947753235513,0.6166641942364646,0.469300654346904,0.2522339628956102,-0.49287052405262766,-0.5,-0.3197871500311223,0.48162071720111543,-0.5,-0.4405546035941583,0.6165086182311278,0.032159312967263896,0.6567171306445772,-0.33833424127035666,0.08703308782542322,-0.5,-0.3805722229105404,0.17574929351359936,0.06964872416993895,0.8098347443169501,0.13875210762521265,-0.37277788322440947,0.3344133687043079,0.3330855751760739,0.002893070083861464,-0.5,-0.18400669204703896,-0.3106327731403776,-0.38688810771307275,-0.5,0.3549778824590435,0.9194789035900837,0.16746520515289498,0.5045291517814569,0.023220234372513523,0.29490401038249425,0.011275976585222145,0.24042487908284754,0.6747747079233108,-0.5,0.3084983547583279,-0.07055443559974689,0.2051013916749177,0.4137298828751957,0.38049817960419546,-0.4947859003437677,0.1038305121961777,-0.23377321244448157,0.4818450900201745,0.2695526853403239,0.24440017445946968,-0.16225744482901427,-0.31291702413590317,0.2424878870121138,-0.040531494074732444,-0.39684874417723437,0.36534898974699714,-0.5,-0.20657497365162736,0.43413555973557283
582,-0.20806939181547363,-0.021713971804461538,-0.42673757801606405,0.19499229369540372,0.22111597701388677,0.026800513633812525,0.38995022299939874,-0.5,0.03532897125029483,1.0,0.002559793870335253,-0.1017991374110205,0.6760048263863312,0.2920668003226485,0.306756362171535,-0.43104797688810875,0.6722935881652776,-0.18605851221378217,0.1761265909069195,-0.3117545327012756,-0.5,0.1724663967842327,-0.25440777602436165,-0.5,-0.27493787250145585,0.34414789513214333,0.10671677315106756,-0.10265711262510166,-0.4591321841017617,-0.1395462124074513,0.6495558500185115,0.7837203784783271,0.317896676888973,-0.054991719829516957,0.38848739143413785,0.646507004420379,1.0,-0.33267273250069823,-0.18025847271669207,-0.1057256247244787,0.0831303947153742,0.3718500941986166,0.62861279623272,0.06821471095733363,0.11848081760446089,-0.5,0.05314910057094078,-0.5,0.20036414061044844,0.23317994809682127,0.5082992368059653,-0.5,0.338999780648193,0.56209533148281,-0.20383323939655795,-0.5,0.2339497959332978,-0.22260668106006998,-0.10463188907525915,-0.48015539085857956,-0.1210347894578467,0.2409455350021728,0.8222619606973837,-0.09516454146106688,-0.381239371378841,-0.5,-0.1404167823041819,0.233118339631459,0.42467818666683943,-0.5,-0.26263716869393444,0.13450658402138319,0.9248369303367414,-0.02367744715328357,0.06837022594556486,-0.06156756961585423,-0.5,0.4943755503561533,0.12375482620112317,-0.5,0.4322521628153664,-0.2215012897337335,-0.004817902611701628,-0.09210219649082046,0.12804159230665396,0.14691850657435893,-0.10420231594539607,0.5011517371520327,0.8161172998690174,-0.3542309025225298,0.24042430683639082,-0.18167403009774766,0.6393118605981534,-0.3985627104341022,-0.3331604942060221,0.2025394134978387,-0.4294812476439898,-0.5,-0.3342432697276987,-0.1856467700431767
583,-0.5,0.5328591410603561,-0.20061188987609194,0.3262240325004994,0.3635411935022534,-0.5,-0.5,-0.3324969278715893,0.07410505708104932,0.3799784538600255,-0.25975982104118406,-0.4259240115310967,0.3706907690008046,-0.5,-0.5,-0.41968957474258284,-0.40408072683668034,0.13084588769015895,0.39355670106028795,0.25298557472477556,-0.4629979963604305,0.03426252238674898,0.13078802335620318,-0.02861016822638636,0.25425017903104874,-0.5,0.26267032944597524,0.0576515796942428,-0.42167601863405435,0.03745887788042235,-0.26954393737017135,-0.2942279959353018,-0.13146225199016798,-0.5,-0.04278685273843752,-0.3126823882113111,0.5325507750457709,-0.09798319896772578,-0.12848940785958726,0.005846025420817597,-0.009781929550014456,0.16850107948703322,-0.3956500732203303,0.596286758517096,-0.5,-0.4981459283826898,-0.33364323599478435,-0.442200969660479,-0.1535355484569878,-0.054751782297330666,-0.49280338157775916,0.015934116524170337,-0.10480424817940936,0.08089368121180213,-0.314427705527247,-0.5,-0.26568952458596806,0.11157017298859088,0.27145962048781197,-0.28849983709520577,-0.5,0.47510447300748415,-0.5,0.87775120038258,0.03658296098468776,-0.352634641837967,0.09133510087706126,0.1605499024264247,0.45579287737475915,-0.5,-0.1699060725111802,0.10341368385947214,0.32924746178360365,-0.5,-0.465157974772397,-0.5,-0.5,-0.21500075951346515,0.8136116776742207,0.24880515900953237,-0.5,0.0657811030303474,-0.2525749687442618,0.6035573232355335,-0.23116880807941137,0.7799710848595239,0.4078621437772214,0.1260117626971839,0.5710098339731456,-0.42676404145845986,0.30495100378073003,0.3585593451216558,0.30219045557878055,0.11715017942259617,0.747556517972848,-0.5,1.0,-0.5,0.4667087676364928,-0.18235341335964578
