Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
489,0.6753404063537296,0.14189479541990593,-0.18062013324362317,0.419906159675105,0.4296951321979767,0.49352996698109564,0.5994058612708002,-0.08941025550060973,0.008724324476884225,0.039438252607677436
490,0.7154159951257854,0.11109507035305224,-0.1599096662125193,0.3652139687036652,0.42347536735742464,0.48721427256898614,0.6069528884473686,-0.09321915048701448,0.006203659548218788,0.048383804621218864
491,0.6700910738741988,0.12791842706885254,-0.11808615607748638,0.455327761242502,0.4091545056773428,0.49152253647555294,0.6380485045664718,-0.04916233428323518,0.03984869165093093,-0.012811103639075137
492,0.7100849590163715,0.0971814945750955,-0.0974179122646773,0.40074707332480497,0.4029474213083711,0.48521971811029674,0.6455801453311609,-0.052963463930295766,0.03733316569790381,-0.003883789263287977
493,0.6935139506633311,0.07150832292102596,-0.15265675077712454,0.417495574348269,0.4926885249592668,0.5178013844662217,0.6014268185970232,-0.03336070615195559,-0.05461131155000667,-0.10104032696443879
494,0.6626827069876554,0.13181948515041814,-0.1360497602280213,0.42668372319851267,0.3508387594060145,0.581274831799442,0.6212900526648379,-0.08037165830236336,-0.02221323282898497,-0.045263611397485796
495,0.7025549682745336,0.10117602555174324,-0.11544436981106879,0.37226901849713945,0.34465055116094045,0.5749911806910322,0.6287987892484694,-0.08416122848125758,-0.024721108913453103,-0.03636344553172587
496,0.7275465178361176,0.14841441020348556,-0.10891764313926762,0.3810393144757605,0.3962699439048649,0.5638800205962208,0.6598171519789247,-0.06480559163709687,-0.01917879776356826,0.06401678345249429
497,0.7659977603253486,0.11690394735511836,-0.1196680347560041,0.4255990409840009,0.3756430034774122,0.5118324707368425,0.676991284720959,-0.11511892558671277,0.0730237907796022,-0.034371625479557286
498,0.7495103178521513,0.0913602428482451,-0.17462830952365943,0.4422630810504574,0.46493155203178615,0.5442498311218947,0.6330606186431874,-0.09561502248674807,-0.01845701998681014,-0.13103821281784978
499,0.7188342399509879,0.15136787440279628,-0.1581048977162371,0.45140498829437214,0.3237956801173374,0.6074038328070565,0.6528238861274004,-0.1423893805225066,0.013778007479116526,-0.07554220721387275
500,0.7437254214381305,0.19841654589987667,-0.1516043829040423,0.4601400620584808,0.3752077652255038,0.5963372960254485,0.6837176766166703,-0.12311147747371734,0.019298060261360002,0.024434886691815857
501,0.7272875157092625,0.17294958779933292,-0.2063995287814004,0.4767540347907459,0.46422804512581145,0.6286572580119414,0.6399190008204266,-0.10366617411491072,-0.07190789516946294,-0.0719412645749054
502,0.7471410999332532,0.15051833190375302,-0.235122024848451,0.44752981394242036,0.4029505509119262,0.6298037736813183,0.7016680641615922,-0.10130166404274359,-0.02426122126751805,-0.02041076153768759
503,0.7866943780055252,0.12012002392010959,-0.21468148020300165,0.39355043387193767,0.39681184912811013,0.6235703925893393,0.7091167298875454,-0.10506091717317793,-0.026749034021002732,-0.011581798142686983
504,0.7419590005870143,0.13672455827660823,-0.17340197084716089,0.4824921111770504,0.38267725971182237,0.627822618661813,0.739807883556136,-0.061577150487868076,0.006458375232246807,-0.07198074074470141
505,0.781433721922213,0.10638662435054308,-0.1530020231527004,0.4286199395144228,0.37655074999919497,0.6216016176835283,0.7472417554924592,-0.06532893736836937,0.003975503521878854,-0.06316931254753659
506,0.702319941420217,0.2767868996325176,-0.18666890051364565,0.4469978233198814,0.44102510853682236,0.6799629488051747,0.6244715840871662,-0.035734513507676736,0.0098799823468947,-0.04736349946408949
507,0.7540887782192817,0.23700043636903065,-0.1599155371665992,0.3763475547813938,0.43299054183861274,0.6718044622224089,0.634220681485189,-0.040654767182738305,0.006623838262289329,-0.035807815905686366
508,0.7060185412636033,0.2206121142828967,-0.18176569093974657,0.38466516564714914,0.4207199602436246,0.6376532356790846,0.6651207759457036,-0.066914894538181,-0.04803333758535742,-0.0033734167611021715
509,0.7440129210875019,0.1894760464634234,-0.19238835059648812,0.42869545086556027,0.40033810107678336,0.5862240945059649,0.6820908523412755,-0.11663042507854643,0.04307373576440481,-0.1005928129946669
510,0.6960372176293224,0.17311995316381212,-0.21419553450745307,0.43699670456530665,0.3880916504424058,0.5521400287484713,0.7129301795955647,-0.142838910048994,-0.011475952907735676,-0.06822219837424129
511,0.7352790477205572,0.1429610056607629,-0.19391594153709613,0.38344236559786166,0.38200128564530583,0.5459557301611733,0.7203201934975773,-0.14656856230044324,-0.013944176279580339,-0.05946275545789736
512,0.728371667605797,0.11775327034007899,-0.23480181752520757,0.3802852589301887,0.34008519022283296,0.5585522278407464,0.7168001664477296,-0.15852552337228357,-0.006878028972161031,0.013663173671183686
513,0.6840312154211965,0.13421121937656644,-0.1938867248978891,0.46844175647956793,0.3260753813796302,0.5627669151357868,0.7472203777047215,-0.11542563266434275,0.026036224290825794,-0.04620256528057664
514,0.7231581350751353,0.10414058523295806,-0.1736665159290171,0.41504423875352636,0.3200028507783489,0.5566007258072411,0.7545887516952638,-0.11914436350947175,0.023575228528558555,-0.03746877232534937
515,0.6447400437278216,0.27304244111547576,-0.2070373426992383,0.43326051614391614,0.3839102523117083,0.6144488549954629,0.6328981630911366,-0.08981017901021929,0.029427786160369486,-0.021801948083963903
516,0.712452673167562,0.22100252269631174,-0.17204446492575082,0.34085134203144696,0.373401195682594,0.6037777135728319,0.6456497924554683,-0.09624577491016395,0.025168813167426557,-0.006687339236364881
517,0.7042192286516832,0.22133766545684527,-0.16209178399001586,0.3666240407426049,0.4449651018806467,0.5402776747113022,0.6645748275433141,-0.07066152461521208,-0.02284207084170961,-0.07093390841462861
518,0.6973520470166744,0.19627663013254695,-0.2027397188150925,0.3634853073056425,0.4032929431295466,0.5528008652833325,0.6610752857908928,-0.08254890045364263,-0.015817045982271887,0.001766453982556218
519,0.7349778984427175,0.1654425681687348,-0.21325934345027542,0.40708851855827577,0.3831087788307066,0.501870563651415,0.6778807600770335,-0.13178221270531648,0.07440632972772061,-0.094509957828036
520,0.6874666367363663,0.14924481444681748,-0.23485541702896812,0.4153094097300596,0.37098088326850776,0.46811645789593875,0.7084215388965368,-0.15773697936013678,0.020384724046393687,-0.0624527156832256
521,0.7263293098189352,0.11937726457464283,-0.21477176675011478,0.3622725161242802,0.364949363955749,0.4619919123871186,0.7157401500235367,-0.16143059547902708,0.017940348802636123,-0.05377790705040054
522,0.6484398009421771,0.2871406260264761,-0.24791765519608416,0.38036600545974664,0.4284259933087491,0.519450112331744,0.5948698250966119,-0.13229414004264706,0.02375345687224857,-0.03821668610183937
523,0.7043728254071305,0.24415381464170113,-0.21901230172217387,0.30403276247117406,0.41974514120769557,0.5106353724641663,0.6054031215156783,-0.13761016965036596,0.020235394694175134,-0.025731485136437325
524,0.660501146576957,0.26043776797907614,-0.1785297690772784,0.39125725741267037,0.40588344598902165,0.5148055015058778,0.6355017261184587,-0.09496593691042426,0.05280167394809429,-0.08496431526835002
525,0.7035957549809414,0.22731780314821745,-0.156259117692828,0.3324449323816881,0.3991951267807119,0.5080140260509027,0.6436172944919726,-0.09906176788684819,0.05009111943481316,-0.075344866801261
526,0.6967810955826205,0.20244844203597634,-0.19659616508733646,0.3293302049065945,0.3578416890277661,0.5204414355566572,0.640144518270156,-0.11085822555818092,0.05706241482588732,-0.0032005382829017326
527,0.6807545982521491,0.17761887172783122,-0.25001989640756356,0.3455283626302126,0.4446339666884519,0.5519524925636214,0.597442037047506,-0.09189959983599896,-0.03186083521247572,-0.09716458434046328
528,0.7001122413291204,0.1557479470375606,-0.2780249065293037,0.3170341607771852,0.3848871799994166,0.5530703683516686,0.6576486130999643,-0.08959415506025888,0.014595628103814207,-0.046921309669389996
529,0.6564487823683182,0.1719546149204655,-0.2377345084888706,0.40384467856013706,0.37109127392865443,0.5572207054969339,0.6876043663761996,-0.04715231659396508,0.04700734417271354,-0.10587301419860357
530,0.6954434006698059,0.14198565976414892,-0.2175826708872589,0.35062771590654096,0.36503927660774516,0.551075366140603,0.6949478254014716,-0.050858473152015936,0.044554669869702586,-0.09716875315210369
531,0.7195956647926308,0.18763764865075427,-0.2112751297703552,0.35910348106023954,0.4149251472032809,0.5403373495698583,0.7249245056180168,-0.03215285219107135,0.049910854863875954,-0.00015957022159678036
532,0.7036448002454239,0.1629252548828687,-0.26444674202745844,0.3752251958951135,0.5013078318387428,0.5716996985406314,0.6824235473757514,-0.013283696650718164,-0.0385927455930077,-0.09368017800418352
533,0.6739651562571398,0.22098369204219206,-0.24846005098122445,0.38407015166969166,0.36475639765953694,0.6328023040461419,0.7015448556755464,-0.05853870932719855,-0.007404790528355201,-0.039986818168394604
534,0.7123509686657105,0.1914826290540375,-0.2286228351920412,0.33168404214090796,0.3587988875215615,0.626752909181053,0.7087736644920533,-0.062187003286488476,-0.009819172301932102,-0.03141845293648193
535,0.7042574795781988,0.19181207492203425,-0.2188393339624518,0.35701864606909384,0.4291463214244216,0.5643322697280033,0.7273770041597777,-0.03703764445191819,-0.05701394783729116,-0.09457293288123957
536,0.6975068090091617,0.1671762341091351,-0.2587976213502346,0.35393316550907256,0.38818118746099833,0.5766429873583723,0.7239368368875518,-0.048723334809440494,-0.05010811206856828,-0.023106030900514177
537,0.7344954880024659,0.13686432947939212,-0.26913910211448144,0.3967979811338041,0.36833883052549127,0.5265751614701525,0.7404577200075555,-0.09712290886914661,0.03858738199590043,-0.11775205633568282
538,0.7584898187651052,0.18221779678775754,-0.262872806454237,0.40521832266079594,0.41789849389139144,0.5159073615478397,0.7702383805958899,-0.07853960528423332,0.043908542518264315,-0.02137722330095182
539,0.7966968420675722,0.15285414052229054,-0.243127986210595,0.3530762112424394,0.41196873197197226,0.5098861428716218,0.7774335198822917,-0.08217090663154353,0.04150540617970638,-0.012848766833878564
540,0.7201189434750346,0.31779247260407384,-0.2757157187663514,0.37086501761055807,0.4743764548564674,0.5663767829093103,0.6585985751178232,-0.05352509075814437,0.04722062516980939,0.0024504129524581288
541,0.7645941079704053,0.28361149408989983,-0.2527316165682929,0.31016861202803725,0.46747387219000974,0.5593677393372062,0.6669741295491772,-0.0577521336103274,0.044423236765168454,0.012378024984987251
542,0.7214584461526483,0.2996222582764311,-0.21292824263185925,0.39592977768995674,0.4538447288994572,0.5634679078485593,0.6965677823099412,-0.01582332552736193,0.07644316501996633,-0.045861080451788314
543,0.674966192418334,0.2837719093503228,-0.234061129792195,0.4039743495357443,0.4419769489775942,0.5304377505132786,0.7264535312276575,-0.04122142175955515,0.023580199308921433,-0.01449139288106984
544,0.7253002616768561,0.24508812348067033,-0.20804923292776759,0.3352821453134992,0.4341650593997081,0.5225053754766218,0.7359324334781524,-0.046005311152536865,0.02041429889461629,-0.003255973804225947
545,0.7076936431602739,0.20138347597539538,-0.24621317941556609,0.3292548135888614,0.45890770465703784,0.6184512120943177,0.7184592735743084,-0.09942099027776864,0.03277415966299159,-0.02754032370497502
546,0.6647165688713673,0.21733537685902715,-0.20655614190812133,0.414700679780215,0.4453286686805663,0.6225363064057007,0.7479441257727717,-0.057646332746372535,0.0646763671947982,-0.08556531405867404
547,0.7118161093406339,0.1811374583336209,-0.18221580131781517,0.3504227205301595,0.43801878067160527,0.6151136754807599,0.7568139021832259,-0.06212280356195414,0.061713911409247216,-0.07505189673926306
548,0.6655368308614619,0.1653597178924857,-0.20325188133989977,0.35843044118884054,0.4262053655794465,0.5822348252046308,0.7865627481872387,-0.08740455426148959,0.009093104395739862,-0.043825909821394976
549,0.7033936449108555,0.13626521172664355,-0.18368804401907932,0.3067662693825004,0.4203299564285291,0.5762687975983505,0.7936919361343985,-0.0910025707511322,0.006711995436166597,-0.03537562600717553
550,0.6275163822610781,0.29969446970324276,-0.21597762087794067,0.3243923202121494,0.4821666908873513,0.6322425865136213,0.6759442506847999,-0.06261884470494788,0.01237492404067783,-0.02021642336111129
551,0.6640312617260294,0.2697708397161181,-0.226186634388911,0.3667080670412745,0.46257850089192754,0.5828160950265513,0.6922535126590026,-0.11039845352160986,0.09993428985189445,-0.11365009833035038
552,0.6573793265757146,0.24549532311595648,-0.26556049120845415,0.36366771477064874,0.42221252365131157,0.5949467558984728,0.688863661329856,-0.12191322877985272,0.10673912075313349,-0.043228472432896056
553,0.6993342065575725,0.21325128607874894,-0.2438788344871919,0.3064108065514586,0.4157010912457894,0.5883348954322604,0.696764596265927,-0.12590073680941757,0.10410025260928285,-0.033863430705516714
554,0.6913809709477925,0.21357502292209496,-0.23426487324919387,0.33130638272913265,0.48482946225158596,0.5269959540788638,0.7150455554303098,-0.10118719558096634,0.05772332353396446,-0.09592349570131814
555,0.6847470709011145,0.18936532347856921,-0.27353197743626645,0.32827427363392186,0.4445729275365633,0.5390937256154169,0.7116648948582366,-0.11267075132782739,0.06450970479194013,-0.025692800907765143
556,0.6421589374109729,0.20517286029893805,-0.23423383452786098,0.41294685816295884,0.43111678129110614,0.5431418499871101,0.7408829103267623,-0.07127415277176244,0.0961231986249878,-0.08319266742579337
557,0.692331654167637,0.1666130804101919,-0.2083053222317583,0.3444748558670169,0.42332993375623784,0.5352349032255103,0.750331426705113,-0.0760427067759401,0.09296744692228112,-0.07199326496759721
558,0.64646969059834,0.15097761285114558,-0.22915171325852954,0.35241036837261525,0.4116230439690646,0.502652531954471,0.7798120179437746,-0.10109648392313486,0.0408211383896928,-0.041048852662484925
559,0.6839857523137917,0.12214498875673102,-0.2097639716656601,0.3012112300765232,0.40580051986490334,0.49674020505920535,0.7868770354768859,-0.10466211436690451,0.038461461990035604,-0.03267463055616334
560,0.6087902398969541,0.28410584986707776,-0.24176342964336642,0.31867891245903424,0.46708165694646997,0.5522110746242138,0.6701873021618276,-0.0765334134912117,0.04407350970137246,-0.017651631952973444
561,0.6515145670507512,0.25127046128456937,-0.21968413409071325,0.2603719198129004,0.46045080569737423,0.5454779534765458,0.6782331392414601,-0.08059405191175278,0.04138624505081545,-0.008114836549374773
562,0.6091547898095253,0.26699323858351576,-0.1805967066039169,0.3445904925737641,0.4470668108901149,0.5495043719310996,0.7072944886186038,-0.039419420631298205,0.07283022831189807,-0.06530639056917491
563,0.6025682753697631,0.24295646777824328,-0.21958332788491047,0.34158004167790823,0.40709782653255555,0.5615157297076391,0.703937975931162,-0.050820949929948164,0.07956813479750628,0.004422649982756377
564,0.6401052082964076,0.21410780330647558,-0.20018480036114011,0.29035241990089067,0.40127206319898967,0.55560011362322,0.7110069239267546,-0.05438856403145332,0.07720714564533104,0.012801530897869852
565,0.6246280246562271,0.1901292750328472,-0.2517774149753593,0.30599538021539335,0.48508950578826615,0.5860311183484828,0.6697680848875022,-0.03607975170539584,-0.008668229512826572,-0.07794186526781578
566,0.660654932797815,0.1606055333525886,-0.2618499990113819,0.3477456350784517,0.465763085108103,0.537265144185133,0.6858593959259425,-0.08322085152830808,0.07772102536734392,-0.1701269272143768
567,0.6540917335265812,0.13665384872868433,-0.3006986141202435,0.34474584067938563,0.42593558432500966,0.549233983747619,0.6825147647366272,-0.09458202130455633,0.08443508078169464,-0.10064471589916363
568,0.6774426674400963,0.1807911838493373,-0.29460034627137527,0.352940394654284,0.47416632830704725,0.5388522359317393,0.7114968707256722,-0.07649702038501559,0.08961355685298375,-0.006854129306762158
569,0.714627015643466,0.15221349512296417,-0.27538402927802497,0.3021939543548147,0.468395286416942,0.5329921852784171,0.7184994200339309,-0.08003112385758394,0.08727474449155753,0.0014460487102061614
570,0.6725660765409697,0.1678253519730867,-0.23657235428188417,0.38581838514493594,0.45510571250510407,0.5369901983098295,0.7473557485133635,-0.039146969793396484,0.1184968979403993,-0.05534203251848367
571,0.7096851317208258,0.13929784359925793,-0.2173897797500241,0.3351610519208841,0.4493448041467678,0.5311404374812209,0.7543460018519809,-0.04267486763611564,0.11616219236416328,-0.047056429013228325
572,0.6643888880331392,0.12385524381489946,-0.23797902483393032,0.3429986777062943,0.43778232205148104,0.49895997868368885,0.783462941923371,-0.06741959958030272,0.0646591228295062,-0.016493724509163404
573,0.6490203175498913,0.10004498799412458,-0.28920958153904064,0.3585318615044081,0.521011564793984,0.5291774298601482,0.7425135018213167,-0.04923927173518513,-0.020613610671387228,-0.10660031704458421
574,0.6204222167638949,0.15598774249667835,-0.27380545465816364,0.3670545020316637,0.38943614297723916,0.5880534214732335,0.760938018710182,-0.0928451658660048,0.009437837472672104,-0.054863573951277236
575,0.6574117111464294,0.12755980688170898,-0.25468983521551547,0.31657398377369583,0.38369534256283055,0.5822240787202849,0.7679038731843443,-0.09636074989159803,0.00711128098090234,-0.04660689061630183
576,0.6155707959023322,0.1430899969632278,-0.21608118693883935,0.399760969030943,0.3704752873871634,0.5862011778522013,0.7966092520923513,-0.05569046383693518,0.03817010905432623,-0.10309790922562
577,0.6524960165710045,0.11471145831974744,-0.1969987831936443,0.3493681667701869,0.36474446230681473,0.5803819642863196,0.8035630025530701,-0.05919993911069249,0.03584759523544866,-0.09485557287513251
578,0.5784826906362813,0.2741260512488914,-0.2284951615933231,0.36656123092984444,0.4250621678013363,0.6349807484030987,0.6887078072429113,-0.03151346369322043,0.041371413121253565,-0.0800687583911632
579,0.6476338857921176,0.22098053638301343,-0.19275885449669478,0.2721888090328651,0.41432984457188116,0.6240828968625883,0.7017303470264612,-0.038085784864372384,0.03702195756126045,-0.0646330372447174
580,0.6026516579783225,0.20564499230728894,-0.213205364791545,0.279972100535565,0.4028475192980858,0.592125528857335,0.7306454341264524,-0.06265897413762098,-0.014124067325289973,-0.03428220846327322
581,0.638209649278765,0.17650552394943392,-0.2231468467005191,0.32117894496910615,0.38377264626948276,0.5439942798963309,0.7465273048567659,-0.10918649769886232,0.07114076754225818,-0.125267413683887
582,0.6612775311085313,0.22010784129635289,-0.21712249998166958,0.3292741673461088,0.43141875356694787,0.5337383760986442,0.7751580996082386,-0.091320717013246,0.07625647188681249,-0.0326137247020617
583,0.6460415650925829,0.1965030272434263,-0.2679110246390533,0.3446733263456729,0.5139298703516955,0.5636951023741915,0.734561983108849,-0.07329725429048059,-0.008280503827539407,-0.12194285151831488
584,0.6176897918992769,0.251963923032767,-0.25263958004783105,0.3531225577490096,0.38348776354617686,0.6220639700565713,0.7528278018056322,-0.1165275523280935,0.021512098425543535,-0.07065173897492372
585,0.6625103301062139,0.2175175107299077,-0.22947699386273773,0.29195481174284743,0.37653157859129693,0.6150004974695217,0.761268396947981,-0.12078742045468242,0.01869298678666692,-0.06064703366452664
586,0.6547776778334226,0.21783226871776454,-0.22012967625955798,0.3161599080279385,0.4437426712081191,0.5553627943334928,0.7790423329115328,-0.09675931037154724,-0.0263976761352707,-0.12098586004724377
587,0.6483274508451368,0.19429286420003833,-0.25830959054785324,0.31321174905964816,0.4046007207948429,0.5671256143811457,0.7757552728251904,-0.10792492044687227,-0.019799189689139914,-0.052699645335540085
588,0.6069164194208545,0.2096634933016946,-0.22009761698783278,0.39554405083847133,0.39151649170672487,0.5710618518216618,0.8041657256336556,-0.06767249088077197,0.01094053237110804,-0.10861026137184256
589,0.6557014061649566,0.1721702405473853,-0.19488626288088884,0.3289659195295668,0.38394502102856115,0.5633736037480763,0.8133529049627088,-0.07230915117984663,0.007872065783362926,-0.09772062382012686
590,0.64926762687107,0.14869086010827626,-0.2329688206631981,0.326025278190941,0.34490288025605415,0.5751064293056491,0.8100742266836842,-0.08344628961492837,0.014453726482313125,-0.029608534886211527
591,0.6341353080856686,0.12524662488583557,-0.2834118411419299,0.3413196797907191,0.4268526904104816,0.6048593659618532,0.7697542774481048,-0.06554543690547798,-0.06950816108846823,-0.11832997351308447
592,0.6570071975627604,0.16847848252509903,-0.2774386792650814,0.34934612248128144,0.47409398062357244,0.5946905997145037,0.7981418154990405,-0.04783144980085807,-0.06443592145981093,-0.026463500913826904
593,0.6922029587932387,0.13963585859731326,-0.28727888707066174,0.39013319184890144,0.455213423762419,0.5470496648865814,0.8138618972492849,-0.09388499641631393,0.019960318586432574,-0.11652183776962498
594,0.6857909153023349,0.11623580061613656,-0.325232787195437,0.38720248513778777,0.4163031824911381,0.5587428524066799,0.810594295617727,-0.1049845092761683,0.02651974388163047,-0.048639857901967065
595,0.7221523590371169,0.08829054754861171,-0.30644173496771177,0.33757908381856255,0.41065985606168315,0.5530124870134676,0.8174418757145917,-0.1084404016281834,0.024232690371344512,-0.04052336613768981
596,0.6492671599772762,0.24527530930531993,-0.33745803886073367,0.35451008763307096,0.47005818624452594,0.6067790648360399,0.704337327749528,-0.08117592936480245,0.029672313048648327,-0.0259619354289069
597,0.7000516582262241,0.20624535037889322,-0.3112133670067952,0.2852031713350145,0.46217638971121744,0.5987757046449524,0.7139010547009447,-0.08600262877694875,0.026478081657960582,-0.014625972951810605
598,0.6589889175239649,0.22148670360106423,-0.27332277824216394,0.36684301084361376,0.44920220655625975,0.6026788360522919,0.7420725591717005,-0.046088745421231946,0.05695926487908954,-0.0700663483744822
599,0.6993243406886045,0.1904872852021921,-0.2524780326692834,0.3117962171662483,0.44294211520101684,0.5963221931557908,0.7496685183111501,-0.04992233578817963,0.054422256948094876,-0.061062796911775206
600,0.6550994435569989,0.17540993371987787,-0.2725803010192017,0.3194484674611223,0.431653108881292,0.564902866427919,0.7780967846442898,-0.07408180544147265,0.004137337787097885,-0.031222961359950827
601,0.6141394883493687,0.19061313581031814,-0.23478455743152046,0.40088395160664025,0.4187114018302227,0.5687962277788656,0.806197772097137,-0.034267831837835716,0.034542222557595426,-0.08652456215840634
602,0.661948071701715,0.15387028890011192,-0.21007779404610116,0.33563834322262176,0.41129146977375663,0.5612618555592409,0.815201075327082,-0.038811692053430116,0.031535169560049266,-0.07585287442588932
603,0.6555841392626667,0.13064580698989464,-0.24774691724139816,0.3327296262847764,0.37267318108173814,0.5728673063770021,0.8119579912696425,-0.04982792268983596,0.03804537796347667,-0.008480228822432698
604,0.6406158271072482,0.10745566435338774,-0.29764322773389496,0.34785826457362007,0.453734805335395,0.6022977756742853,0.7720750364622788,-0.03212108244921673,-0.045006516471238524,-0.0962400894940184
605,0.6127612843306753,0.1619438927847571,-0.28263961213193695,0.3561593142451437,0.3255803784814707,0.659642976293442,0.790020511151629,-0.07459321206603325,-0.015736413743418668,-0.045848515088534075
606,0.6051575186220711,0.1622534044387334,-0.2734480940665792,0.3799609640042633,0.391671207765992,0.6009993044913007,0.807498194101647,-0.050965598532241294,-0.060075512982430204,-0.10518162393149932
607,0.6467274829419849,0.13030519079239936,-0.25196535602301345,0.32322936012958775,0.3852195145926083,0.5944481046359429,0.8153266417942266,-0.05491652311088529,-0.06269017079177834,-0.09590250191684914
608,0.6692959176565316,0.17296346603885526,-0.24607144358556074,0.3311493113008034,0.4318340269210696,0.5844142533701498,0.8433375457403539,-0.037437557855069824,-0.057685227539033795,-0.005254875651051399
609,0.7040254892808522,0.144502880487833,-0.2557813117581565,0.3713961307309295,0.4132035547024815,0.5374043521629802,0.8588494052938422,-0.08288109678754849,0.025593132156485135,-0.09412033418507983
610,0.631982921997354,0.29967272851220517,-0.2864390336128211,0.38813139381887735,0.4719151759084763,0.5905493301605828,0.7470524683032091,-0.055931831328713266,0.03096986690896561,-0.07972724937344067
611,0.7041713215070888,0.2441929981815464,-0.24913314456953892,0.2896140207026526,0.4607114760272295,0.5791728317641158,0.7606469738270516,-0.06279281681624121,0.02642937798600415,-0.06361357263467429
612,0.697854433156191,0.22114019857385148,-0.2865238063623742,0.2867268058686305,0.4223786652523396,0.5906924916253379,0.7574278636149882,-0.073727612187564,0.03289146098569073,0.003261034262518045
613,0.6572980341469213,0.23619361176907874,-0.24910044371405518,0.36735995040643094,0.4095644658137994,0.594547493800898,0.7852519872966433,-0.034305904047784726,0.06299678293568778,-0.05149570989074957
614,0.6932302452721846,0.2085782414747828,-0.23053121250207784,0.3183223339145852,0.40398775664375114,0.5888847731279879,0.7920187343909654,-0.03772100094340126,0.06073672719681842,-0.04347503013453034
615,0.6495488947719796,0.19368619836264447,-0.2503864136804752,0.3258805341349495,0.3928374979923066,0.5578516060140772,0.8200976027739876,-0.0615835383436379,0.011069835441037963,-0.014001941441324488
616,0.6347273343187335,0.17072341555603637,-0.29979353284526133,0.3408608488588256,0.4731043812480096,0.5869935343309036,0.7806056667698713,-0.044050298768105345,-0.07116780507176629,-0.10090139054464223
617,0.6704335632385585,0.1432817218067586,-0.28134108586924284,0.2921316361188568,0.4675627447049405,0.581366427222157,0.7873298569386904,-0.04744391768883282,-0.07341364703518768,-0.09293115385450948
618,0.642874025972696,0.19719286922893564,-0.2664963725087849,0.30034476995498427,0.34076559240572996,0.6381042888398756,0.8050852723630892,-0.08946622795700432,-0.04445354191433002,-0.04307327308249198
619,0.6773214680524282,0.16896348641565764,-0.27612736148542677,0.34026463986325095,0.3222864669039789,0.5914762778029099,0.820471119597195,-0.13454060123773828,0.038148296747496875,-0.13121682316291056
620,0.6996700751113734,0.21120624907747737,-0.2702908586543484,0.34810744681421085,0.36844693095254016,0.5815401611841278,0.8482091835602379,-0.11723188970147078,0.043104489391012836,-0.04145214936678551
621,0.6849083999957685,0.18833624557072046,-0.31949835227886886,0.36302723476642623,0.44838950224255414,0.6105643438545175,0.8088768115864522,-0.09976949178766716,-0.038800876467954805,-0.12800048814897358
622,0.7204705935203957,0.16100524889933765,-0.3011203406485298,0.3144945908500774,0.44287022011308935,0.604959935939182,0.8155738770373256,-0.10314942118538464,-0.04103765892706732,-0.12006240260518733
623,0.7142098110624087,0.13815720166880005,-0.3381789027825014,0.31163301993396075,0.4048778770585131,0.6163772794752389,0.8123833586006417,-0.11398709493225796,-0.03463297142285593,-0.05378176845606378
624,0.6740130486498253,0.15307712770978552,-0.3010873943201598,0.39155114463789836,0.392177308395582,0.6201980971596582,0.8399607499936546,-0.07491496144154226,-0.004794610440615552,-0.1080529534967386
625,0.7094896531369449,0.12581190970578454,-0.28275361382887165,0.3431353062914202,0.3866713097562053,0.6146071776102453,0.8466416973334315,-0.07828675622001043,-0.007026009540637564,-0.10013397287967388
626,0.638375209214652,0.27898270680323245,-0.31301637269252186,0.35965496922499385,0.44462654998814233,0.6670674896184167,0.7362850386788533,-0.051684677761622305,-0.0017185431848695983,-0.0859263139732627
627,0.7007796650950051,0.23102233633946284,-0.28076667990684223,0.2744899966555345,0.4349413263277715,0.6572328874236487,0.7480370338185078,-0.057615770140176055,-0.0056436439294839805,-0.07199657961228666
628,0.7349789831134943,0.20299628906250136,-0.29032829711146285,0.31412232474217605,0.4165953055034911,0.6109407367805955,0.7633120571809149,-0.10236547384078527,0.07636321576039276,-0.15950523391241167
629,0.6917872709039773,0.18827117564577722,-0.30996093496123306,0.321595802668147,0.40557003368336714,0.5802554304064808,0.7910761805077042,-0.12596052839330013,0.02725305615012985,-0.1303625185387983
630,0.7139575143207545,0.23017679993545026,-0.3041710131049657,0.3293760163841503,0.4513620922885758,0.570398613671779,0.818592867715494,-0.10878995722626013,0.03216969355117133,-0.041314254231374956
631,0.6739846910456596,0.24501360596456223,-0.2672861441806035,0.40884891130236034,0.43873227943335874,0.5741981452981828,0.8460166234206535,-0.06993549748209987,0.06184182281669162,-0.09528309048475835
632,0.7234409373551673,0.20700446284665575,-0.2417278931340358,0.3413546947288978,0.43105662871014216,0.5664041103748914,0.8553302142220738,-0.07463595614999681,0.05873113550315323,-0.08424361639811169
633,0.7172298839011543,0.18433789622803032,-0.27849210142389985,0.3385158530918152,0.39336605646319567,0.5777307666644441,0.8521650378740315,-0.08538754693129143,0.06508495097459778,-0.018489445185708317
634,0.702620576323726,0.161703953067076,-0.32719168354077005,0.35328164149163604,0.47248347392157625,0.60645536658244,0.813238648056157,-0.06810539296405552,-0.015975001415935372,-0.10414444651057911
635,0.7378162848273516,0.13465461508702697,-0.3090030659075602,0.3052491491481262,0.46702107057338604,0.6009087147093781,0.8198666971182997,-0.07145049061002945,-0.018188732786651552,-0.09628816664745797
